date,T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,PRECTOTCORR,PS,ALLSKY_SFC_SW_DWN
1996-12-05,17.78,25.92,12.58,62.45,2.15,0.0,94.01,18.48
1996-12-06,18.0,26.89,10.04,59.2,2.69,0.0,94.1,18.36
1996-12-07,18.57,27.07,11.68,66.53,3.51,0.0,94.29,18.41
1996-12-08,19.35,27.41,13.77,68.26,4.03,0.0,94.29,18.79
1996-12-09,18.32,26.72,11.95,59.21,3.82,0.0,94.19,19.3
1996-12-10,16.53,24.74,10.82,56.96,3.99,0.0,94.19,18.74
1996-12-11,17.0,25.81,10.44,47.76,4.14,0.0,94.16,18.51
1996-12-12,16.56,26.35,9.69,48.65,4.49,0.0,94.14,17.88
1996-12-13,18.44,27.59,10.73,57.74,4.18,0.0,94.12,16.57
1996-12-14,21.33,28.57,15.39,72.26,3.97,0.0,94.1,14.43
1996-12-15,21.75,28.23,16.54,76.09,3.62,0.0,94.0,14.76
1996-12-16,21.83,28.07,17.25,74.63,3.99,0.0,94.03,16.13
1996-12-17,20.7,24.38,18.32,85.58,4.37,0.0,94.18,5.17
1996-12-18,20.55,25.3,17.72,75.27,4.13,0.02,94.27,11.23
1996-12-19,18.8,24.16,14.73,60.49,3.61,0.0,94.33,18.2
