district,latitude,longitude,date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,ALLSKY_SFC_SW_DWN
Nagpur,21.1458,79.0882,2021-06-29,28.6,32.2,25.1,82,1.4,969.9,21.43
Nagpur,21.1458,79.0882,2021-06-30,29.1,32.3,26.6,80,12.3,969.0,19.58
Nagpur,21.1458,79.0882,2021-07-01,29.0,33.8,26.5,77,4.0,967.7,21.75
Nagpur,21.1458,79.0882,2021-07-02,27.4,29.9,25.4,78,0.7,968.6,13.13
Nagpur,21.1458,79.0882,2021-07-03,28.8,32.7,25.2,68,0.2,969.6,22.12
Nagpur,21.1458,79.0882,2021-07-04,29.6,34.0,25.0,65,0.0,969.8,23.81
Nagpur,21.1458,79.0882,2021-07-05,29.9,34.0,26.4,65,0.0,969.8,20.2
Nagpur,21.1458,79.0882,2021-07-06,29.5,33.5,26.0,72,0.0,968.9,20.01
Nagpur,21.1458,79.0882,2021-07-07,29.9,34.6,26.5,73,3.9,968.3,21.98
Nagpur,21.1458,79.0882,2021-07-08,25.8,28.5,24.5,92,50.4,968.6,3.88
Nagpur,21.1458,79.0882,2021-07-09,26.6,30.1,24.4,88,9.4,967.1,15.28
Nagpur,21.1458,79.0882,2021-07-10,27.2,31.1,24.6,87,18.1,965.8,17.61
Nagpur,21.1458,79.0882,2021-07-11,27.8,31.2,25.3,86,18.7,965.8,19.21
Nagpur,21.1458,79.0882,2021-07-12,27.7,31.4,24.6,83,6.0,966.5,19.47
Nagpur,21.1458,79.0882,2021-07-13,27.6,32.0,24.1,85,14.0,966.2,21.61
Nagpur,21.1458,79.0882,2021-07-14,27.2,30.4,24.0,86,9.6,965.9,20.8
Nagpur,21.1458,79.0882,2021-07-15,27.4,31.1,24.6,79,1.3,966.7,21.0
Nagpur,21.1458,79.0882,2021-07-16,27.9,31.9,25.0,78,0.8,969.8,22.06
Nagpur,21.1458,79.0882,2021-07-17,28.6,32.8,25.1,81,1.4,969.9,21.89
Nagpur,21.1458,79.0882,2021-07-18,28.6,32.4,26.0,84,3.7,968.0,19.18
Nagpur,21.1458,79.0882,2021-07-19,28.1,32.0,25.0,82,0.6,966.6,22.05
Nagpur,21.1458,79.0882,2021-07-20,26.5,28.6,25.1,87,10.7,967.9,9.63
Nagpur,21.1458,79.0882,2021-07-21,24.6,25.6,24.2,93,80.8,965.9,2.82
Nagpur,21.1458,79.0882,2021-07-22,25.7,28.6,24.2,91,32.9,962.1,10.99
Nagpur,21.1458,79.0882,2021-07-23,25.3,26.6,24.3,93,61.1,962.9,7.64
Nagpur,21.1458,79.0882,2021-07-24,25.7,28.0,24.1,91,63.7,964.2,6.08
Nagpur,21.1458,79.0882,2021-07-25,26.9,30.0,24.8,80,1.0,965.4,17.77
Nagpur,21.1458,79.0882,2021-07-26,27.1,29.4,25.0,77,0.2,966.6,12.73
Nagpur,21.1458,79.0882,2021-07-27,26.6,30.0,24.8,78,4.2,966.2,15.51
Nagpur,21.1458,79.0882,2021-07-28,26.1,28.2,24.0,80,1.9,967.3,12.5
Nagpur,21.1458,79.0882,2021-07-29,25.7,27.4,23.9,82,6.9,967.7,7.39
Nagpur,21.1458,79.0882,2021-07-30,24.5,25.1,23.9,89,24.2,968.0,5.78
Nagpur,21.1458,79.0882,2021-07-31,26.4,30.2,23.6,77,0.9,967.5,15.79
Nagpur,21.1458,79.0882,2021-08-01,26.8,29.2,25.1,73,1.0,966.8,15.81
Nagpur,21.1458,79.0882,2021-08-02,26.0,29.4,24.5,78,2.1,967.9,13.2
Nagpur,21.1458,79.0882,2021-08-03,26.1,29.1,24.1,78,0.5,969.8,16.93
Nagpur,21.1458,79.0882,2021-08-04,26.7,31.0,23.6,78,0.8,969.8,19.69
Nagpur,21.1458,79.0882,2021-08-05,26.4,29.2,24.5,80,1.4,968.0,13.29
Nagpur,21.1458,79.0882,2021-08-06,26.3,29.5,24.1,83,3.4,967.5,17.17
Nagpur,21.1458,79.0882,2021-08-07,27.5,32.2,24.1,77,0.0,969.0,23.54
Nagpur,21.1458,79.0882,2021-08-08,27.4,30.5,24.1,82,1.7,970.7,18.06
Nagpur,21.1458,79.0882,2021-08-09,28.1,31.9,24.2,78,0.5,971.3,21.91
Nagpur,21.1458,79.0882,2021-08-10,27.9,31.8,25.5,79,2.8,970.6,17.4
Nagpur,21.1458,79.0882,2021-08-11,27.3,31.5,24.6,78,0.7,970.9,19.19
Nagpur,21.1458,79.0882,2021-08-12,28.0,32.0,24.8,77,0.6,971.4,22.13
Nagpur,21.1458,79.0882,2021-08-13,27.8,31.5,25.1,79,1.3,970.4,20.25
Nagpur,21.1458,79.0882,2021-08-14,27.9,31.5,24.8,76,0.2,968.7,21.95
Nagpur,21.1458,79.0882,2021-08-15,27.6,31.5,24.8,77,0.4,969.0,21.25
Nagpur,21.1458,79.0882,2021-08-16,27.9,32.2,24.8,79,7.9,970.2,19.21
Nagpur,21.1458,79.0882,2021-08-17,26.5,29.2,24.6,90,39.0,969.5,10.82
Nagpur,21.1458,79.0882,2021-08-18,25.6,28.9,24.0,91,39.1,967.9,12.07
Nagpur,21.1458,79.0882,2021-08-19,25.6,29.9,23.9,90,22.1,967.4,10.84
Nagpur,21.1458,79.0882,2021-08-20,25.5,27.9,23.9,91,12.0,968.8,10.12
Nagpur,21.1458,79.0882,2021-08-21,26.3,29.6,23.6,85,2.9,971.0,19.73
Nagpur,21.1458,79.0882,2021-08-22,26.4,29.5,23.8,86,4.8,971.9,19.2
Nagpur,21.1458,79.0882,2021-08-23,27.0,31.2,24.1,85,1.7,971.7,20.18
Nagpur,21.1458,79.0882,2021-08-24,27.5,31.2,24.4,82,1.1,971.2,19.9
Nagpur,21.1458,79.0882,2021-08-25,27.8,31.9,24.2,78,0.3,969.6,21.64
Nagpur,21.1458,79.0882,2021-08-26,27.3,31.4,23.7,73,0.7,968.5,20.45
Nagpur,21.1458,79.0882,2021-08-27,27.4,31.6,23.9,75,0.3,968.7,21.99
Nagpur,21.1458,79.0882,2021-08-28,27.1,30.4,23.4,80,1.1,967.3,15.06
Nagpur,21.1458,79.0882,2021-08-29,26.7,30.1,24.0,87,17.6,966.4,17.38
Nagpur,21.1458,79.0882,2021-08-30,26.4,30.4,24.1,90,25.4,967.6,17.98
Nagpur,21.1458,79.0882,2021-08-31,26.3,30.2,24.1,88,10.5,969.4,18.41
Nagpur,21.1458,79.0882,2021-09-01,26.0,28.8,24.2,88,15.9,971.3,15.77
Nagpur,21.1458,79.0882,2021-09-02,26.3,29.5,23.5,88,12.1,971.0,19.53
Nagpur,21.1458,79.0882,2021-09-03,26.6,30.4,23.5,87,7.0,969.8,18.39
Nagpur,21.1458,79.0882,2021-09-04,26.2,29.5,24.0,88,12.6,969.4,15.94
Nagpur,21.1458,79.0882,2021-09-05,27.0,31.0,23.8,86,1.4,968.6,19.41
Nagpur,21.1458,79.0882,2021-09-06,27.0,30.1,24.6,89,20.9,968.1,16.73
Nagpur,21.1458,79.0882,2021-09-07,26.3,29.7,24.3,89,42.1,966.0,16.02
Nagpur,21.1458,79.0882,2021-09-08,25.6,29.4,24.0,88,6.7,967.6,11.35
Nagpur,21.1458,79.0882,2021-09-09,26.1,29.3,24.0,85,12.3,969.9,10.67
Nagpur,21.1458,79.0882,2021-09-10,25.9,30.2,24.0,87,30.6,969.8,14.77
Nagpur,21.1458,79.0882,2021-09-11,25.6,28.5,23.2,90,12.9,968.7,12.13
Nagpur,21.1458,79.0882,2021-09-12,26.2,29.9,23.9,88,6.7,966.8,15.23
Nagpur,21.1458,79.0882,2021-09-13,26.2,29.2,24.2,89,6.8,965.4,13.67
Nagpur,21.1458,79.0882,2021-09-14,26.5,30.1,24.9,89,14.6,965.5,12.32
Nagpur,21.1458,79.0882,2021-09-15,25.6,27.6,24.2,87,16.3,967.4,6.94
Nagpur,21.1458,79.0882,2021-09-16,25.1,27.2,24.0,87,10.7,969.0,8.76
Nagpur,21.1458,79.0882,2021-09-17,25.6,28.9,23.8,86,4.2,969.3,11.68
Nagpur,21.1458,79.0882,2021-09-18,26.2,30.2,23.2,80,0.9,971.4,19.04
Nagpur,21.1458,79.0882,2021-09-19,26.6,30.5,22.4,80,0.9,973.4,19.79
Nagpur,21.1458,79.0882,2021-09-20,25.4,27.0,24.2,93,9.1,972.5,7.41
Nagpur,21.1458,79.0882,2021-09-21,25.3,28.3,23.2,90,9.6,970.8,11.83
Nagpur,21.1458,79.0882,2021-09-22,26.2,30.8,23.5,88,4.8,968.9,18.68
Nagpur,21.1458,79.0882,2021-09-23,26.3,30.5,23.6,88,12.0,969.2,16.66
Nagpur,21.1458,79.0882,2021-09-24,26.1,29.1,23.9,89,2.9,970.9,14.21
Nagpur,21.1458,79.0882,2021-09-25,25.8,29.3,23.6,91,14.0,970.7,14.67
Nagpur,21.1458,79.0882,2021-09-26,27.0,31.1,23.5,87,3.4,968.8,19.49
Nagpur,21.1458,79.0882,2021-09-27,27.1,31.0,24.0,83,10.7,966.9,17.28
Nagpur,21.1458,79.0882,2021-09-28,26.2,29.0,24.5,81,3.4,967.5,14.27
Nagpur,21.1458,79.0882,2021-09-29,26.5,30.4,23.0,81,0.2,971.6,17.37
Nagpur,21.1458,79.0882,2021-09-30,26.8,31.0,22.9,85,6.5,973.2,19.53
Nagpur,21.1458,79.0882,2021-10-01,27.1,30.9,23.6,87,2.7,973.5,19.72
Nagpur,21.1458,79.0882,2021-10-02,26.6,30.1,23.8,86,7.4,973.9,15.99
Nagpur,21.1458,79.0882,2021-10-03,26.7,31.1,23.9,87,8.8,973.2,18.87
Nagpur,21.1458,79.0882,2021-10-04,27.5,31.6,24.0,84,0.4,972.3,20.24
Nagpur,21.1458,79.0882,2021-10-05,27.5,32.0,24.6,84,4.1,973.1,18.18
Nagpur,21.1458,79.0882,2021-10-06,27.1,30.6,24.4,87,6.5,972.7,17.36
Nagpur,21.1458,79.0882,2021-10-07,27.6,31.5,23.9,84,0.2,972.0,19.79
Nagpur,21.1458,79.0882,2021-10-08,28.0,32.0,24.5,80,1.3,971.5,19.38
Nagpur,21.1458,79.0882,2021-10-09,27.6,31.8,24.1,78,0.1,972.2,19.53
Nagpur,21.1458,79.0882,2021-10-10,26.7,32.7,21.8,72,0.0,972.4,21.28
Nagpur,21.1458,79.0882,2021-10-11,26.1,32.1,20.5,70,0.0,971.5,20.68
Nagpur,21.1458,79.0882,2021-10-12,26.0,32.3,20.0,69,0.0,971.6,21.04
Nagpur,21.1458,79.0882,2021-10-13,26.9,32.7,21.5,64,0.0,971.2,20.34
Nagpur,21.1458,79.0882,2021-10-14,27.0,32.8,22.2,61,0.0,971.0,21.3
Nagpur,21.1458,79.0882,2021-10-15,26.8,32.5,21.4,63,0.1,968.9,20.21
Nagpur,21.1458,79.0882,2021-10-16,27.2,32.3,23.1,77,7.6,968.5,18.67
Nagpur,21.1458,79.0882,2021-10-17,25.5,28.4,23.2,89,13.6,968.9,13.02
Nagpur,21.1458,79.0882,2021-10-18,26.0,29.5,23.4,86,2.6,969.4,13.73
Nagpur,21.1458,79.0882,2021-10-19,26.3,31.0,22.9,72,0.0,973.3,20.3
Nagpur,21.1458,79.0882,2021-10-20,25.1,30.6,21.1,72,0.0,976.8,19.92
Nagpur,21.1458,79.0882,2021-10-21,24.0,30.8,19.1,64,0.0,977.3,21.1
Nagpur,21.1458,79.0882,2021-10-22,23.3,30.3,17.2,59,0.0,977.5,21.11
Nagpur,21.1458,79.0882,2021-10-23,23.5,30.2,17.1,63,0.0,978.0,20.61
Nagpur,21.1458,79.0882,2021-10-24,23.8,30.1,17.5,65,0.0,978.0,20.25
Nagpur,21.1458,79.0882,2021-10-25,24.1,29.9,18.8,64,0.0,977.4,18.85
Nagpur,21.1458,79.0882,2021-10-26,24.1,29.5,18.9,65,0.0,976.7,17.55
Nagpur,21.1458,79.0882,2021-10-27,24.4,30.0,19.2,63,0.0,977.6,18.39
Nagpur,21.1458,79.0882,2021-10-28,23.9,29.6,18.8,55,0.0,978.4,19.43
Nagpur,21.1458,79.0882,2021-10-29,22.9,29.6,17.5,55,0.0,979.4,20.0
Nagpur,21.1458,79.0882,2021-10-30,23.3,29.7,17.8,55,0.0,979.7,19.6
Nagpur,21.1458,79.0882,2021-10-31,22.5,29.3,16.0,58,0.0,978.7,20.03
Nagpur,21.1458,79.0882,2021-11-01,22.0,29.1,15.9,60,0.0,977.7,19.94
Nagpur,21.1458,79.0882,2021-11-02,23.4,29.7,17.1,65,0.0,977.8,18.67
Nagpur,21.1458,79.0882,2021-11-03,24.4,29.7,20.1,72,0.2,977.5,17.95
Nagpur,21.1458,79.0882,2021-11-04,24.3,29.8,19.8,71,0.1,977.2,17.74
Nagpur,21.1458,79.0882,2021-11-05,24.4,30.4,19.2,64,0.0,976.9,18.24
Nagpur,21.1458,79.0882,2021-11-06,23.8,29.8,18.0,63,0.0,975.9,18.83
Nagpur,21.1458,79.0882,2021-11-07,22.9,29.4,17.0,53,0.0,976.2,19.11
Nagpur,21.1458,79.0882,2021-11-08,22.3,29.4,16.3,55,0.0,977.3,19.09
Nagpur,21.1458,79.0882,2021-11-09,22.6,29.6,16.3,53,0.0,977.8,18.94
Nagpur,21.1458,79.0882,2021-11-10,22.5,29.4,15.9,54,0.0,977.0,18.72
Nagpur,21.1458,79.0882,2021-11-11,22.7,28.7,17.4,54,0.0,975.6,16.11
Nagpur,21.1458,79.0882,2021-11-12,25.0,30.4,19.8,61,0.2,975.4,16.16
Nagpur,21.1458,79.0882,2021-11-13,25.7,30.4,22.4,71,0.4,975.3,12.84
Nagpur,21.1458,79.0882,2021-11-14,25.3,29.5,22.5,78,0.4,975.1,10.08
Nagpur,21.1458,79.0882,2021-11-15,25.8,30.6,21.2,65,1.1,974.1,15.71
Nagpur,21.1458,79.0882,2021-11-16,26.0,31.1,21.2,58,0.0,974.9,14.54
Nagpur,21.1458,79.0882,2021-11-17,26.4,30.6,22.2,62,1.0,976.6,13.51
Nagpur,21.1458,79.0882,2021-11-18,26.4,32.0,22.0,65,0.0,975.4,16.4
Nagpur,21.1458,79.0882,2021-11-19,26.7,31.8,22.2,58,0.0,973.5,14.09
Nagpur,21.1458,79.0882,2021-11-20,26.5,31.0,22.5,66,3.4,973.6,12.76
Nagpur,21.1458,79.0882,2021-11-21,25.3,30.0,21.8,81,8.7,975.9,14.18
Nagpur,21.1458,79.0882,2021-11-22,25.6,30.6,22.0,79,0.5,977.0,15.08
Nagpur,21.1458,79.0882,2021-11-23,25.6,30.5,21.2,76,0.2,976.4,15.56
Nagpur,21.1458,79.0882,2021-11-24,25.1,31.0,20.1,67,0.0,977.0,16.44
Nagpur,21.1458,79.0882,2021-11-25,25.0,31.2,18.9,63,0.0,977.5,16.67
Nagpur,21.1458,79.0882,2021-11-26,23.9,30.0,18.5,58,0.0,977.9,17.0
Nagpur,21.1458,79.0882,2021-11-27,22.1,29.5,16.0,48,0.0,978.6,17.29
Nagpur,21.1458,79.0882,2021-11-28,21.0,28.5,14.5,48,0.0,979.7,17.32
Nagpur,21.1458,79.0882,2021-11-29,21.2,28.6,15.5,48,0.0,980.0,16.42
Nagpur,21.1458,79.0882,2021-11-30,21.4,28.0,15.4,49,0.0,979.7,16.48
Nagpur,21.1458,79.0882,2021-12-01,21.9,28.2,16.6,51,0.0,978.5,16.43
Nagpur,21.1458,79.0882,2021-12-02,21.6,27.9,16.1,54,0.0,977.9,16.53
Nagpur,21.1458,79.0882,2021-12-03,22.5,28.5,17.3,54,0.0,978.4,14.8
Nagpur,21.1458,79.0882,2021-12-04,22.8,29.0,17.8,57,0.0,977.9,16.17
Nagpur,21.1458,79.0882,2021-12-05,22.8,29.3,17.2,64,0.0,977.6,16.34
Nagpur,21.1458,79.0882,2021-12-06,23.3,29.7,17.4,63,0.0,977.5,16.32
Nagpur,21.1458,79.0882,2021-12-07,23.6,29.2,19.0,63,0.0,979.0,16.14
Nagpur,21.1458,79.0882,2021-12-08,23.3,29.1,18.4,59,0.0,979.5,16.3
Nagpur,21.1458,79.0882,2021-12-09,23.4,29.3,18.2,57,0.0,980.7,15.75
Nagpur,21.1458,79.0882,2021-12-10,23.1,28.9,17.5,59,0.0,981.6,15.59
Nagpur,21.1458,79.0882,2021-12-11,22.7,28.2,18.4,56,0.0,981.4,15.88
Nagpur,21.1458,79.0882,2021-12-12,21.1,27.5,15.7,56,0.0,981.6,16.38
Nagpur,21.1458,79.0882,2021-12-13,20.4,27.1,14.1,58,0.0,980.3,16.59
Nagpur,21.1458,79.0882,2021-12-14,20.8,27.0,13.8,54,0.0,979.6,16.52
Nagpur,21.1458,79.0882,2021-12-15,20.4,27.0,14.1,57,0.0,979.8,15.61
Nagpur,21.1458,79.0882,2021-12-16,20.3,26.9,14.1,59,0.0,980.6,15.73
Nagpur,21.1458,79.0882,2021-12-17,20.1,27.3,13.3,61,0.0,980.8,15.51
Nagpur,21.1458,79.0882,2021-12-18,20.3,26.5,15.3,62,0.0,981.2,15.93
Nagpur,21.1458,79.0882,2021-12-19,18.0,24.1,13.4,47,0.0,982.2,16.44
Nagpur,21.1458,79.0882,2021-12-20,16.7,23.5,10.1,37,0.0,981.8,16.95
Nagpur,21.1458,79.0882,2021-12-21,17.1,24.4,8.9,45,0.0,980.7,16.76
Nagpur,21.1458,79.0882,2021-12-22,17.6,25.5,9.9,51,0.0,978.7,16.55
Nagpur,21.1458,79.0882,2021-12-23,18.8,27.0,11.6,56,0.0,977.9,16.4
Nagpur,21.1458,79.0882,2021-12-24,20.3,28.1,12.4,60,0.0,977.2,15.98
Nagpur,21.1458,79.0882,2021-12-25,21.3,28.3,15.6,57,0.0,977.8,16.14
Nagpur,21.1458,79.0882,2021-12-26,21.2,27.8,14.9,55,0.0,979.7,16.05
Nagpur,21.1458,79.0882,2021-12-27,20.8,27.8,14.8,62,0.0,980.3,15.89
Nagpur,21.1458,79.0882,2021-12-28,20.8,28.5,16.2,78,9.4,979.0,14.04
Nagpur,21.1458,79.0882,2021-12-29,19.3,24.3,16.1,80,2.2,980.2,12.13
Nagpur,21.1458,79.0882,2021-12-30,18.0,23.3,13.9,75,0.0,983.3,12.09
Nagpur,21.1458,79.0882,2021-12-31,18.6,24.8,13.3,72,0.0,983.9,15.8
Nagpur,21.1458,79.0882,2022-01-01,19.1,25.1,13.8,71,0.0,983.4,15.78
Nagpur,21.1458,79.0882,2022-01-02,19.5,25.8,14.8,74,0.0,982.0,15.88
Nagpur,21.1458,79.0882,2022-01-03,19.5,25.7,14.2,70,0.0,981.1,16.45
Nagpur,21.1458,79.0882,2022-01-04,19.5,26.8,13.2,64,0.0,980.7,16.54
Nagpur,21.1458,79.0882,2022-01-05,19.8,27.2,13.2,67,0.0,979.8,16.31
Nagpur,21.1458,79.0882,2022-01-06,21.2,28.1,15.9,67,0.0,978.7,16.21
Nagpur,21.1458,79.0882,2022-01-07,21.7,28.8,16.2,66,0.0,978.7,16.51
Nagpur,21.1458,79.0882,2022-01-08,20.9,27.9,16.0,75,3.4,978.8,14.4
Nagpur,21.1458,79.0882,2022-01-09,19.3,25.3,16.7,90,16.4,977.5,10.1
Nagpur,21.1458,79.0882,2022-01-10,19.2,23.9,16.0,87,1.1,978.9,9.68
Nagpur,21.1458,79.0882,2022-01-11,18.5,23.2,15.8,87,4.7,978.7,8.69
Nagpur,21.1458,79.0882,2022-01-12,18.0,22.6,14.8,84,0.4,978.5,12.16
Nagpur,21.1458,79.0882,2022-01-13,18.6,24.3,13.9,71,0.0,978.5,15.17
Nagpur,21.1458,79.0882,2022-01-14,18.0,21.0,15.3,81,2.0,978.4,6.58
Nagpur,21.1458,79.0882,2022-01-15,18.3,23.2,15.1,82,0.0,979.8,11.91
Nagpur,21.1458,79.0882,2022-01-16,18.1,24.4,13.3,76,0.0,981.4,17.33
Nagpur,21.1458,79.0882,2022-01-17,18.7,25.0,12.9,72,0.0,982.2,17.46
Nagpur,21.1458,79.0882,2022-01-18,19.2,25.6,13.4,71,0.0,980.5,17.41
Nagpur,21.1458,79.0882,2022-01-19,18.1,25.2,12.8,66,0.0,978.6,17.91
Nagpur,21.1458,79.0882,2022-01-20,18.9,27.4,11.7,64,0.0,975.2,17.8
Nagpur,21.1458,79.0882,2022-01-21,20.3,28.4,13.8,58,0.0,974.6,18.01
Nagpur,21.1458,79.0882,2022-01-22,21.0,29.1,12.8,58,0.0,972.9,17.33
Nagpur,21.1458,79.0882,2022-01-23,21.2,27.0,16.6,57,0.3,973.4,16.85
Nagpur,21.1458,79.0882,2022-01-24,18.4,23.9,13.7,53,0.0,975.7,18.45
Nagpur,21.1458,79.0882,2022-01-25,17.2,23.0,11.9,54,0.0,976.9,18.57
Nagpur,21.1458,79.0882,2022-01-26,16.7,23.2,11.4,50,0.0,978.0,18.67
Nagpur,21.1458,79.0882,2022-01-27,16.2,23.5,10.4,52,0.0,979.4,19.08
Nagpur,21.1458,79.0882,2022-01-28,16.1,23.3,10.3,54,0.0,980.5,19.23
Nagpur,21.1458,79.0882,2022-01-29,17.2,25.7,9.1,52,0.0,980.4,19.36
Nagpur,21.1458,79.0882,2022-01-30,18.0,27.6,9.6,54,0.0,977.7,19.26
Nagpur,21.1458,79.0882,2022-01-31,19.6,29.0,11.4,49,0.0,976.1,19.34
Nagpur,21.1458,79.0882,2022-02-01,20.6,29.0,13.0,45,0.0,975.6,19.3
Nagpur,21.1458,79.0882,2022-02-02,21.3,29.3,13.9,50,0.0,975.9,19.26
Nagpur,21.1458,79.0882,2022-02-03,23.1,30.9,16.3,50,0.0,972.9,18.71
Nagpur,21.1458,79.0882,2022-02-04,19.8,25.2,14.8,45,0.0,974.4,19.76
Nagpur,21.1458,79.0882,2022-02-05,17.8,26.4,9.8,44,0.0,976.8,20.2
Nagpur,21.1458,79.0882,2022-02-06,19.5,27.6,11.8,46,0.0,978.9,19.94
Nagpur,21.1458,79.0882,2022-02-07,20.6,29.4,12.0,52,0.0,978.6,19.73
Nagpur,21.1458,79.0882,2022-02-08,22.1,30.0,14.6,49,0.0,977.3,19.4
Nagpur,21.1458,79.0882,2022-02-09,23.9,30.6,19.1,56,0.5,976.4,17.07
Nagpur,21.1458,79.0882,2022-02-10,22.4,28.8,18.0,55,0.0,978.5,18.66
Nagpur,21.1458,79.0882,2022-02-11,19.9,26.8,14.5,49,0.0,979.6,20.37
Nagpur,21.1458,79.0882,2022-02-12,19.4,27.9,11.5,47,0.0,978.5,20.82
Nagpur,21.1458,79.0882,2022-02-13,20.4,28.5,13.1,48,0.0,976.7,20.71
Nagpur,21.1458,79.0882,2022-02-14,21.7,29.5,13.6,47,0.0,976.1,20.47
Nagpur,21.1458,79.0882,2022-02-15,22.4,29.9,15.6,46,0.0,975.7,19.98
Nagpur,21.1458,79.0882,2022-02-16,22.8,29.3,17.3,56,0.8,974.1,17.93
Nagpur,21.1458,79.0882,2022-02-17,21.7,27.3,17.5,65,0.0,974.7,13.79
Nagpur,21.1458,79.0882,2022-02-18,23.3,29.0,17.8,65,0.2,975.9,16.83
Nagpur,21.1458,79.0882,2022-02-19,23.1,28.8,19.0,69,0.2,977.0,15.66
Nagpur,21.1458,79.0882,2022-02-20,24.1,32.0,18.1,57,0.0,974.4,20.55
Nagpur,21.1458,79.0882,2022-02-21,23.0,31.4,15.5,37,0.0,974.4,21.57
Nagpur,21.1458,79.0882,2022-02-22,23.4,32.6,14.9,38,0.0,976.7,21.52
Nagpur,21.1458,79.0882,2022-02-23,24.1,33.0,15.1,43,0.0,978.5,21.54
Nagpur,21.1458,79.0882,2022-02-24,26.5,33.3,20.3,50,0.0,978.8,20.08
Nagpur,21.1458,79.0882,2022-02-25,25.3,32.9,18.2,39,0.0,978.8,21.6
Nagpur,21.1458,79.0882,2022-02-26,25.1,32.1,19.0,43,0.0,979.0,19.12
Nagpur,21.1458,79.0882,2022-02-27,25.7,32.4,19.0,46,0.0,978.8,20.07
Nagpur,21.1458,79.0882,2022-02-28,25.9,32.8,19.0,43,0.0,978.4,20.7
Nagpur,21.1458,79.0882,2022-03-01,26.0,33.0,19.9,45,0.0,978.8,20.43
Nagpur,21.1458,79.0882,2022-03-02,26.4,33.4,20.1,41,0.0,978.6,20.88
Nagpur,21.1458,79.0882,2022-03-03,26.5,32.9,20.5,40,0.0,978.7,18.13
Nagpur,21.1458,79.0882,2022-03-04,26.4,33.4,19.7,47,0.0,978.4,20.66
Nagpur,21.1458,79.0882,2022-03-05,27.5,34.2,20.8,41,0.0,977.3,21.11
Nagpur,21.1458,79.0882,2022-03-06,26.7,34.1,20.5,39,0.0,977.0,22.37
Nagpur,21.1458,79.0882,2022-03-07,26.6,34.5,20.4,36,0.0,977.3,22.28
Nagpur,21.1458,79.0882,2022-03-08,27.1,35.7,20.3,36,0.0,977.0,21.64
Nagpur,21.1458,79.0882,2022-03-09,27.3,34.6,20.5,37,0.0,976.9,22.06
Nagpur,21.1458,79.0882,2022-03-10,27.7,34.1,21.0,38,0.0,976.2,20.64
Nagpur,21.1458,79.0882,2022-03-11,27.1,34.8,22.2,39,0.5,976.2,20.85
Nagpur,21.1458,79.0882,2022-03-12,27.7,34.8,21.5,31,0.0,976.0,22.86
Nagpur,21.1458,79.0882,2022-03-13,27.2,35.2,18.5,28,0.0,976.1,23.64
Nagpur,21.1458,79.0882,2022-03-14,27.7,36.2,18.3,29,0.0,975.8,23.55
Nagpur,21.1458,79.0882,2022-03-15,29.6,38.8,21.0,28,0.0,973.4,23.16
Nagpur,21.1458,79.0882,2022-03-16,30.7,40.1,23.4,24,0.0,971.8,23.57
Nagpur,21.1458,79.0882,2022-03-17,30.9,40.2,21.9,24,0.0,971.2,23.53
Nagpur,21.1458,79.0882,2022-03-18,31.4,39.5,24.0,27,0.0,970.7,23.56
Nagpur,21.1458,79.0882,2022-03-19,30.8,38.1,23.4,32,0.0,970.3,22.45
Nagpur,21.1458,79.0882,2022-03-20,30.8,37.5,23.7,34,0.0,970.4,19.98
Nagpur,21.1458,79.0882,2022-03-21,30.9,38.2,25.0,35,0.0,971.7,19.44
Nagpur,21.1458,79.0882,2022-03-22,31.3,39.3,22.8,22,0.0,972.3,21.68
Nagpur,21.1458,79.0882,2022-03-23,30.7,39.3,21.2,22,0.0,972.2,22.11
Nagpur,21.1458,79.0882,2022-03-24,30.4,38.9,22.2,28,0.0,971.8,20.96
Nagpur,21.1458,79.0882,2022-03-25,31.4,38.7,24.5,34,0.0,972.5,19.58
Nagpur,21.1458,79.0882,2022-03-26,32.7,40.0,25.8,26,0.0,974.2,20.96
Nagpur,21.1458,79.0882,2022-03-27,31.2,39.8,23.5,25,0.0,975.0,24.97
Nagpur,21.1458,79.0882,2022-03-28,30.9,40.2,21.5,19,0.0,974.0,25.16
Nagpur,21.1458,79.0882,2022-03-29,32.1,41.0,22.0,18,0.0,972.4,25.22
Nagpur,21.1458,79.0882,2022-03-30,32.5,40.8,25.4,18,0.0,971.9,25.29
Nagpur,21.1458,79.0882,2022-03-31,31.7,40.5,22.7,19,0.0,972.3,25.33
Nagpur,21.1458,79.0882,2022-04-01,31.9,40.7,24.7,18,0.0,972.4,25.41
Nagpur,21.1458,79.0882,2022-04-02,32.2,40.8,23.5,26,0.0,973.6,25.0
Nagpur,21.1458,79.0882,2022-04-03,32.7,39.8,25.3,30,0.0,973.6,22.82
Nagpur,21.1458,79.0882,2022-04-04,33.2,40.8,25.2,29,0.0,973.8,24.14
Nagpur,21.1458,79.0882,2022-04-05,32.9,40.8,26.0,31,0.0,975.6,22.44
Nagpur,21.1458,79.0882,2022-04-06,33.4,40.7,25.5,29,0.0,975.7,24.01
Nagpur,21.1458,79.0882,2022-04-07,33.7,39.8,27.5,31,0.0,975.1,23.16
Nagpur,21.1458,79.0882,2022-04-08,34.2,40.4,28.0,31,0.0,973.8,22.95
